Name,Level,Jobs,Stats,Horizon Changes
Wizard's Tonban,56,BLM,DEF: 27 MP +14 Evasion +5 Dark Magic skill +15 Enmity -1,none
Scorpion Subligar,57,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 28 HP +3 -2 +5 +5,none
Scorpion Subligar +1,57,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 29 HP +4 -2 +7 +7,none
Beak Trousers,58,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 30 VIT +1 +5,none
Beak Trousers +1,58,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 31 VIT +2 +7,none
Fighter's Cuisses,58,WAR,DEF: 34 HP +15 Accuracy +3 Evasion +3 Enmity +2,none
Gallant Breeches,58,PLD,DEF: 34 HP +15 AGI +3 Enhancing magic skill +5 Enmity +2,none
Abtal Zerehs,59,WAR / PLD / DRK / BST / SAM,DEF: 25 HP +24 STR +3 AGI +4,none
Darksteel Breeches,59,WAR / PLD / DRK / BST / SAM / NIN,DEF: 33 +2,none
Darksteel Breeches +1,59,WAR / PLD / DRK / BST / SAM / NIN,DEF: 34 +3,none
Sipahi Zerehs,59,WAR / PLD / DRK / BST / SAM,DEF: 24 HP +22 STR +2 AGI +3,none
Beast Trousers,60,BST,"DEF: 30 HP +15 CHR +4 Enhances ""Killer"" effect ""Charm"" +6",none
Gilt Cuisses,60,WAR / PLD / DRK,DEF: 35 STR +1 VIT +3 +6,none
Gold Cuisses,60,WAR / PLD / DRK,DEF: 31 VIT +2 +4,none
Strike Subligar,60,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,"DEF: 22 Evasion +3 ""Kick Attacks"" +3",none
Temple Hose,60,MNK,"DEF: 29 HP +18 Accuracy +3Guarding skill +10 ""Counter"" +1",Accuracy +3
Battle Hose,61,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 25 AGI +1,none
Battle Hose +1,61,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 26 AGI +2,none
Tabin Hose,61,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 25 DEX +1 VIT +1 AGI +1,none
Tabin Hose +1,61,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 26 DEX +2 VIT +2 AGI +2,none
Luna Subligar,62,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 28 CHR +3 Full Moon: DEX +2 AGI +2 CHR +7,none
Feral Trousers,63,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 30 -4 +6 Attack +5,none
Silk Slacks,63,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 24 HP +8 +5 -5,none
Silk Slacks +1,63,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 25 HP +9 +6 -4,none
Tiger Trousers,63,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 29 -4 +4 Attack +4,none
Arhat's Hakama,64,MNK / SAM / NIN,DEF: 27 AGI +3 Enmity +2,none
Arhat's Hakama +1,64,MNK / SAM / NIN,DEF: 28 AGI +4 Enmity +3,none
Coral Cuisses,64,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 30 -5 +5 Magic damage taken -2%,none
Coral Cuisses +1,64,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 31 -4 +6 Magic damage taken -3%,none
Druid's Slops,64,WHM / BLM / RDM / BRD / SMN,DEF: 24 Healing Magic Skill +5 Elemental Magic Skill +5,none
Darksteel Subligar,65,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 28 +2 +2 Physical damage taken -2%,none
Darksteel Subligar +1,65,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 29 +3 +3 Physical damage taken -3%,none
Darksteel Cuisses,66,PLD / DRK,DEF: 35 MP +9 AGI +3 INT -1 +2 +2,none
Darksteel Cuisses +1,66,PLD / DRK,DEF: 36 MP +10 AGI +4 INT -1  +3  +3,none
Coral Subligar,67,WAR / THF / BST,DEF: 29 AGI +2 CHR +1 Magic damage taken -2% Converts 15 MP to HP,none
Merman's Subligar,67,WAR / THF / BST,DEF: 30 AGI +3 CHR +1 Magic damage taken -3% Converts 20 MP to HP,none
Aristocrat's Slacks,68,WHM,DEF: 31 MP +18 VIT +3 CHR +2,none
Noble's Slacks,68,WHM,DEF: 30 MP +17 VIT +2 CHR +1,none
Dragon Cuisses,69,DRG,DEF: 31 HP +11 +10 +10 Breath damage taken -4%,none
Dragon Cuisses +1,69,DRG,DEF: 32 HP +13 +12 +12 Breath damage taken -5%,none
Thick Breeches,69,WAR / DRK / BST,DEF: 31 Accuracy +2 Attack +5 Evasion -2,none
Thick Breeches +1,69,WAR / DRK / BST,DEF: 32 Accuracy +2 Attack +6,none
Barone Cosciales,70,WAR / DRG,"DEF: 32 STR +2 Attack +6 Enmity +1 ""Jump"" TP Bonus",none
Blessed Trousers,70,WHM,DEF: 32 MP +25 MND +6 Haste +3% Enmity -5,none
Blessed Trousers +1,70,WHM,DEF: 33 MP +30 MND +7 Haste +4% Enmity -6,none
Clown's Subligar,70,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 29 CHR +4,none
Clown's Subligar +1,70,"WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / CORHidden Effect
Day time: Converts 25 MP to 25 HP
Night time: Converts 25 HP to 25 MP",DEF: 30 CHR +5,none
Coeurl Trousers,70,THF / BST / RNG,DEF: 30 HP -1% +15 Evasion +2,none
Conte Cosciales,70,WAR/DRG,"DEF: 33 STR +3 Attack +7 Enmity +2 ""Jump"" TP Bonus",none
Exorcist Hose,70,WAR / DRK / BST,"DEF: 33 STR +3 Accuracy +3 Enhances ""Undead Killer"" effect",none
Hachiman Hakama,70,SAM,"DEF: 36 ""Store TP"" +3 Weapon Skill Accuracy +6 Latent effect: Ranged Attack +7",none
Hachiman Hakama +1,70,SAM,"DEF: 37 ""Store TP"" +4 Weapon Skill Accuracy +7 Latent effect: Ranged Attack +8",none
Hydra Brais,70,WHM / BLM / RDM / BRD / SMN,DEF: 32 Accuracy +10 Evasion +10 Enmity -6 MP recovered while healing +1,none
Hydra Brayettes,70,WAR / PLD / DRK,DEF: 37 HP -30 MP +30 Accuracy +3 Enmity +6,none
Hydra Hose,70,All Jobs,DEF: 35 Fellow: HP +10 MP +10 STR +2,none
Hydra Tights,70,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,"DEF: 32 Enchantment: ""Haste""",none
King's Cuisses,70,PLD,DEF: 39 HP +12 VIT +3  +3  +3 Enmity +3,none
Lord's Cuisses,70,PLD,DEF: 38 VIT +2  +2  +2 Converts 12 MP to HP Enmity +2,none
Mercenary's Subligar,70,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,"DEF: 39 Enhances ""Resist Petrify"" effect Besieged: ""Counter"" +5",none
Mercenary's Trousers,70,WHM / BLM / RDM / BRD / SMN / BLU / PUP,"DEF: 28 Enhances effect of ""Spikes"" spells Besieged:: Enmity -1 Magic Accuracy +10",none
Ogre Trousers,70,RDM / BST,"DEF: 31 HP +30 INT +3 Accuracy -3 Physical damage: ""Ice Spikes"" effect",none
Ogre Trousers +1,70,RDM / BST,"DEF: 32 HP +32 INT +4 Accuracy -5 Physical damage: ""Ice Spikes"" effect",none
Torama Trousers,70,RDM / THF / BST / RNG,DEF: 31 HP -1% +17 Evasion +3,none
Tracker's Kecks,70,WAR / DRK / BST,DEF: 32 Attack +6 Ranged Accuracy +4 Ranged Attack +6,none
Volunteer's Brais,70,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 28 MP +20 Accuracy +6 Besieged: MP +100,none
War Brais,70,THF / RNG / COR,"DEF: 27 HP +25 AGI +4 Physical damage: ""Blaze Spikes"" effect",none
War Brais +1,70,THF / RNG / COR,"DEF: 28 HP +27 AGI +5 Physical damage: ""Blaze Spikes"" effect",none
Bison Kecks,71,BST,"DEF: 29 MP +15 Enmity -2 Improves ""Tame"" success rate Vs. Birds: ""Charm"" +5",none
Black Cuisses,71,DRK,"DEF: 29 STR +4 Attack +14 Damage taken +14% Enhances effect of ""Absorb"" spells",none
Brave's Kecks,71,BST,"DEF: 30 MP +16 Enmity -3 Vs. Birds: ""Charm"" +6 Improves ""Tame"" success rate",none
Commodore Trews,71,COR,DEF: 30 HP +22 STR +3 AGI +3 Attack +3 Evasion +3,none
Khimaira Kecks,71,BST,"DEF: 30 HP +15 MP +15 Enmity -4 Improves ""Tame"" success rate Vs. Birds: ""Charm"" +5",none
Koga Hakama,71,NIN,"DEF: 31 HP +40 Enhances ""Dual Wield"" effect Nighttime: Evasion +10",none
Onyx Cuisses,71,DRK,"DEF: 30 STR +5 Attack +16 Damage taken +14% Enhances effect of ""Absorb"" spells",none
Paddock Trousers,71,RNG / COR,"DEF: 32 Ranged Attack +5 Adds ""Recycle"" effect",none
Pantin Churidars,71,PUP,DEF: 32 HP +13 STR +2 VIT +2 Accuracy +5 Automaton: Magic Accuracy +5,none
Prince's Slops,71,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 40 HP +30 MP +30 MND +3 Accuracy +4,none
Stout Kecks,71,BST,"DEF: 31 HP +16 MP +16 Enmity -5 Improves ""Tame"" success rate Vs. Birds: ""Charm"" +6",none
Summoner's Spats,71,SMN,"DEF: 29 MP +20 MND +3 Shortens magic recast time for elemental avatars ""Blood Pact"" ability delay -2",none
Vendor's Slops,71,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 39 HP +25 MP +25 MND +2 Accuracy +3,none
Wyrm Brais,71,DRG,"DEF: 32 HP +13 DEX +5 Enhances ""High Jump"" effect Wyvern: Physical damage taken -5%",none
Yasha Hakama,71,NIN,DEF: 31 HP +25 INT +2 Spell interruption rate down 2% Enmity +2,none
Yasha Hakama +1,71,NIN,DEF: 32 HP +30 INT +3 Spell interruption rate down 3% Enmity +3,none
Amir Dirs,72,WAR / PLD / DRK / SAM / DRG,DEF: 38 Attack +4 Ranged Accuracy +4 Ranged Attack +4 Set: Reduces magic and breath damage,none
Armadillo Cuisses,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 32 Amnesia: Accuracy +15 Attack +15,none
Aurum Cuisses,72,WAR / PLD / DRK / BST / DRG,DEF: 40 STR +4 VIT +4 Accuracy +7 Attack -4 Evasion -8,none
Dusk Trousers,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 47 HP +35 Attack +14 Ranged Accuracy +10 Decreases movement speed,none
Dusk Trousers +1,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 48 HP +37 Attack +15 Ranged Accuracy +11 Decreases movement speed,none
Enkidu's Subligar,72,MNK / THF / RNG / SAM / NIN / BLU / COR / PUP,"DEF: 40 STR +4 DEX +4 ""Store TP"" +5 ""Subtle Blow"" +5",none
Errant Slops,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 38 STR -5 DEX -5 VIT -5 AGI -5 INT +7 MND +7 CHR +7 Enmity -3,none
Gavial Cuisses,72,SAM / DRG,DEF: 35 DEX +2 VIT +2 Physical damage taken -3%,none
Gavial Cuisses +1,72,SAM / DRG,DEF: 36 DEX +3 VIT +3 Physical damage taken -4%,none
Hydra Cuisses,72,SAM / DRG,DEF: 36 DEX +2 VIT +2 Accuracy +3 Evasion +3 Physical damage taken -3%,none
Hydra Cuisses +1,72,SAM / DRG,DEF: 37 DEX +3 VIT +3 Accuracy +4 Evasion +4 Physical damage taken -4%,none
Jet Seraweels,72,WHM / BLM / RDM / PLD / DRK / SMN / BLU,DEF: 34 MP +15 INT +7 MND +7 Enmity -4,none
Mahatma Slops,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 39 STR -6 DEX -6 VIT -6 AGI -6 INT +8 MND +8 CHR +8 Enmity -4,none
Melee Hose,72,MNK,"DEF: 31 HP +6% AGI +4 ""Kick Attacks"" +5 ""Subtle Blow"" +5",none
Mirage Shalwar,72,BLU,DEF: 31 HP +10 MP +10 STR +3 Accuracy +5 Magic Accuracy +3,none
Oracle's Braconi,72,WHM / BLM / BRD / SMN,DEF: 30 HP +15 MP +25 Summoning Magic skill +5 MP recovered while healing +2,none
Pahluwan Seraweels,72,MNK / RDM / THF / BST / RNG / NIN / DRG / COR / PUP,"DEF: 36 STR +3 Accuracy +4 Ranged Accuracy +4 Set: Enhances ""Subtle Blow"" effect",none
Rasetsu Hakama,72,MNK / SAM / NIN,"DEF: 40 Attack +2 Physical damage: ""Ice Spikes"" effect Latent effect: ""Counter"" +1",none
Rasetsu Hakama +1,72,MNK / SAM / NIN,"DEF: 41 Attack +3 ""Counter"" +1 Physical Damage: ""Ice Spikes"" effect",none
Saotome Haidate,72,SAM,"DEF:40 HP+18 AGI+3 Enmity+1 Augments ""Third Eye"" effect",none
Scout's Braccae,72,RNG,DEF: 32 HP +18 Ranged Accuracy +7 Parrying skill +10 Enmity -2,none
Sha'ir Seraweels,72,BRD,DEF: 37 HP +2% MP +1% CHR +8,none
Sheikh Seraweels,72,BRD,DEF: 38 HP +3% MP +2% CHR +9,none
Wise Braconi,72,RDM,DEF: 32 MP +17 Accuracy +1 Magic Accuracy +2 Enmity -4,none
Wise Braconi +1,72,RDM,DEF: 33 MP +20 Accuracy +2 Magic Accuracy +3 Enmity -5,none
Yigit Seraweels,72,WHM / BLM / RDM / BRD / SMN / BLU,"DEF: 30 HP +25 MP +25 Evasion +6 MP recovered while healing +2 Set: Adds ""Refresh"" effect",none
Abyss Flanchard,73,DRK,"DEF: 38 MP +18 MND +5 Dark magic skill +5 ""Magic Def. Bonus"" +5",none
Adaman Breeches,73,WAR / DRK / BST,DEF: 37 MP -20 VIT -10 Accuracy +6 Attack +6 Evasion -6 Haste +1%,Added Haste +1%
Adaman Cuisses,73,WAR / PLD,DEF: 41 VIT +3 INT -3 Evasion -1 Enmity +3,none
Armada Breeches,73,WAR / DRK / BST,DEF: 38 MP -21 VIT -11 Haste +2% Accuracy +7 Attack +7 Evasion -7,Added +2% Haste
Blood Cuisses,73,RDM / PLD / DRK / RNG / DRG / BLU / COR,DEF: 44 HP +27 MP +27 +21 +21+21+21 Movement speed +12%,none
Cleric's Pantaloons,73,WHM,DEF: 31 MP +17 Healing Magic skill +15 Enmity -2 Elemental resistance spells +20,none
Crimson Cuisses,73,RDM / PLD / DRK / RNG / DRG / BLU / COR,DEF: 43 HP +25 MP +25 +20 +20 +20 +20 Movement speed +12%,none
Dragon Subligar,73,THF,"DEF: 32 DEX +4 ""Subtle Blow"" +5 Breath damage taken -3% Enmity +2",none
Dragon Subligar +1,73,THF,"DEF: 33 DEX +5 ""Subtle Blow"" +6 Breath damage taken -4% Enmity +3",none
Duelist's Tights,73,RDM,"DEF: 33 MP +16 DEX +5 Elemental Magic skill +10 Enhances effect of ""Spikes"" spells",none
Gem Cuisses,73,WAR / PLD,DEF: 42 VIT +4 INT -4 Evasion -2 Enmity +4,none
Genie Lappas,73,BLM,"DEF: 31 Evasion +11 Enfeebling Magic Skill +11 Physical damage: ""Curse"" effect on opponent",none
Hecatomb Subligar,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 42 HP +15 DEX +8 Attack +20 '""Slow"" +12%",none
Hecatomb Subligar +1,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 43 HP +17 DEX +9 Attack +22 ""Slow"" +14%",none
Igqira Lappas,73,BLM,"DEF: 30 Evasion +10 Enfeebling magic skill +10 Physical damage: ""Curse"" effect on opponent",none
Kaiser Diechlings,73,WAR / PLD,DEF: 46 HP +42 STR -6 DEX -6 VIT +11 AGI +11 Evasion +11,"AGI +11 instead of CHR +11

Hidden Effect: Chance of successful block +5"
Koenig Diechlings,73,WAR / PLD,DEF: 45 HP +40 STR -5 DEX -5 VIT +10 AGI +10 Evasion +10,"AGI +10 instead of CHR +10

Hidden Effect: Chance of successful block +5"
Monster Trousers,73,BST,"DEF: 34 HP +17 DEX +4 HP recovered while healing +3 ""Charm"" +2",none
Shura Haidate,73,MNK / SAM / NIN,DEF: 30 HP -35 STR +5 Accuracy +7,none
Shura Haidate +1,73,MNK / SAM / NIN,DEF: 31 HP -40 STR +6 Accuracy +8,none
Sorcerer's Tonban,73,BLM,DEF: 30 MP +13 INT +3 Enmity -2 Elemental Magic affected by day,none
Surge Subligar,73,PUP,"DEF: 36 Accuracy +12 Attack +6 ""Slow"" +8%",none
Zenith Slacks,73,WHM / BLM / RDM / BRD / SMN,DEF: 40 MND +4 CHR +4 Evasion -3 Converts 50 HP to MP,none
Zenith Slacks +1,73,WHM / BLM / RDM / BRD / SMN,DEF: 41 MND +5 CHR +5 Evasion -4 Converts 55 HP to MP,none
Assassin's Culottes,74,THF,"DEF: 34 HP +19 Enmity +4 ""Steal"" +5 Enhances ""Gilfinder"" effect",none
Beast Trousers +1,74,BST,"DEF: 34 HP +15 STR +6 CHR +6 Enhances ""Killer"" effect ""Charm"" +6",none
Chaos Flanchard +1,74,DRK,DEF: 38 HP +15 MP +15 DEX +5 INT +5 Evasion +5 Parrying skill +15,none
Choral Cannions +1,74,BRD,DEF: 31 HP +12 STR +8 DEX +8 Wind Instrument Skill +8 Enmity -2,none
Corsair's Culottes +1,74,COR,DEF: 29 HP +25 INT +5 AGI +5 Enmity -4,none
Drachen Brais +1,74,DRG,"DEF: 32 HP +15 Accuracy +9 Enhances ""Ancient Circle"" effect Wyvern: HP +15%",None
Evoker's Spats +1,74,SMN,DEF: 25 MP +22 Enmity -3 Avatar: Enhances accuracy Enmity -2,none
Fighter's Cuisses +1,74,WAR,DEF: 39 HP +15 Accuracy +5 Evasion +5 Enmity +3 HP recovered while healing +2,none
Gallant Breeches +1,74,PLD,DEF: 43 HP +20 AGI +4 Enhancing magic skill +10 Enmity +2,
Healer's Pantaloons +1,74,WHM,DEF: 28 MP +30 VIT +5 Divine Magic skill +15 Enmity -2,none
Hunter's Braccae +1,74,RNG,"DEF: 32 HP +15 AGI +5 MND +5 Enmity -3 Enhances ""Sharpshot"" effect",none
Magus Shalwar +1,74,BLU,DEF: 34 HP +25 DEX +5 VIT +5 AGI +5 Spell interruption rate down 12%,none
Myochin Haidate +1,74,SAM,"DEF: 40 HP +15 STR +5 VIT +5 Parrying Skill +10 ""Store TP"" +4",none
Ninja Hakama +1,74,NIN,DEF: 31 Accuracy +5 Ranged Accuracy +10 Dusk to dawn: Evasion +10,none
Puppetry Churidars +1,74,PUP,"DEF: 26 HP +16 DEX +5 CHR +5 Automaton: Enhances ""Cure Potency"" effect Spell interruption rate down",none
Rogue's Culottes +1,74,THF,"DEF: 34 HP +15 DEX +2 AGI +4 ""Steal"" +1",none
Temple Hose +1,74,MNK,"DEF: 31 HP +18 MND +4 Accuracy +3 Guarding skill +15 ""Counter"" +3",???
Unicorn Subligar,74,WAR,DEF: 49 HP +42 DEX +4 Latent effect: Evasion +3,none
Unicorn Subligar +1,74,WAR,DEF: 51 HP +46 DEX +5 Latent effect: Evasion +4,none
Valor Breeches,74,PLD,DEF: 43 HP +20 STR +5 Enmity +3 Spell interruption rate down 10%,
Warlock's Tights +1,74,RDM,DEF: 33 MP +18 MND +5 Healing Magic skill +10 Enhancing Magic skill +15,none
Warrior's Cuisses,74,WAR,"DEF: 39 STR +5 Enmity +3 ""Double Attack"" +1",none
Wizard's Tonban +1,74,BLM,DEF: 27 MP +19 Dark Magic skill +15 Enmity -2 MP recovered while healing +1,none
Abyss Flanchard +1,75,DRK,"DEF: 39 HP +18 MP +18 MND +5 Dark Magic skill +7 ""Magic Def. Bonus"" +5",none
Ares' Flanchard,75,WAR / PLD / DRK / DRG,"DEF: 35 HP +2% MP +2% STR +6 DEX +6 INT -3 MND -3 ""Double Attack"" +2% Set: Enhances ""Double Attack"" effect",none
Askar Dirs,75,WAR / PLD / DRK / BST / SAM / DRG,DEF: 32 HP +15 MP +15 DEX +4 INT +4 Accuracy +5 Attack +5 Pet: DEF: +10 Set: Max HP Boost,none
Assassin's Culottes +1,75,THF,"DEF: 35 HP +25 Enmity +5 ""Steal"" +5 Enhances ""Gilfinder"" effect",none
Bahamut's Hose,75,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,"DEF: 31 ""Kick Attacks"" +6 Breath damage taken -5%",none
Barbarossa's Zerehs,75,WAR / MNK / THF / BST / BRD / RNG / SAM / NIN / DRG / COR / PUP,DEF: 36 STR +4 VIT +4 Haste +3%,none
Bard's Cannions +1,75,BRD,"DEF: 32 HP +26 MP +42 ""Courtly Measure""",none
Byakko's Haidate,75,WAR / MNK / BST / BRD / RNG / SAM / NIN,DEF: 42 DEX +15 +50 Haste +5%,none
Cleric's Pantaloons +1,75,WHM,DEF: 32 MP +17 Healing Magic skill +15 Enmity -3 Elemental resistance spells +22,none
Commodore Trews +1,75,COR,DEF: 31 HP +22 STR +3 AGI +3 Attack +7 Evasion +7,none
Denali Kecks,75,MNK / THF / RNG / NIN / BLU / COR,"DEF: 35 DEX +3 AGI +3 Accuracy +3 Ranged Accuracy +3 Evasion +3 ""Magic Atk. Bonus"" +3 Magic Accuracy +3 Set: Increases Accuracy",none
Duelist's Tights +1,75,RDM,"DEF: 34 MP +16 DEX +6 Elemental Magic Skill +12 Enhances effect of ""Spikes"" spells",none
Galliard Trousers,75,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 30 HP +20 STR +2 DEX -2 VIT +2 AGI -2 INT -2 MND -2 CHR -2 Accuracy +5 Ranged Accuracy +5,none
Goliard Trews,75,WHM / BLM / RDM / BRD / SMN / PUP,"DEF: 35 MP +28 Physical damage taken -3% Enmity -4 Pet: DEF: +10 Set: ""Magic Def. Bonus""",none
Hachiryu Haidate,75,WAR / MNK / RNG / SAM / NIN,"DEF: 42 STR +10 Attack +5 Enhances ""Zanshin"" effect Set: Enhances ""Store TP"" effect",none
Hachiryu Sune-Ate,75,WAR / MNK / RNG / SAM / NIN,"DEF: 30 AGI +10 Evasion +5 Enhances ""Zanshin"" effect Set: Enhances ""Store TP"" effect",none
Homam Cosciales,75,THF / PLD / DRK / DRG / BLU,DEF: 35 HP +26 MP +26 Accuracy +3 Enhances Fast Cast effect Haste +3%,none
Koga Hakama +1,75,NIN,"DEF: 32 HP +40 Enhances ""Dual Wield"" effect Dusk to dawn: Evasion +12",none
Marduk's Shalwar,75,WHM / BRD / SMN,"DEF: 32 MP +3% CHR +10 Healing Magic skill +5 Wind Instrument skill +5 Summoning Magic skill +5 Enmity -4 Set: Enhances ""Fast Cast"" effect",none
Melee Hose +1,75,MNK,"DEF: 32 HP +6% AGI +5 Kick Attacks +5 ""Subtle Blow"" +6",none
Mirage Shalwar +1,75,BLU,DEF: 32 HP +15 MP +15 STR +3 Accuracy +5 Magic Accuracy +5,none
Monster Trousers +1,75,BST,"DEF: 35 HP +17 DEX +5 HP recovered while healing +4 ""Charm"" +2",none
Morrigan's Slops,75,BLM / RDM / BLU,"DEF: 27 MP +25 STR +3 INT +10 MND +10 Enmity -2 Set: Enhances ""Magic Attack Bonus"" effect",none
Nashira Seraweels,75,WHM / BLM / RDM / SMN / BLU,DEF: 30 Divine magic skill +5 Enfeebling Magic Skill +5 Magic Accuracy +3 Haste +2%,none
Pantin Churidars +1,75,PUP,DEF: 33 HP +13 STR +2 VIT +2 Accuracy +7 Automaton: Magic Accuracy +7,none
Saotome Haidate +1,75,SAM,"DEF: 41 HP +33 AGI +4 Enmity +1 Augments ""Third Eye""",none
Scout's Braccae +1,75,RNG,DEF: 33 HP +18 Ranged Accuracy +9 Parrying Skill +10 Enmity -3,none
Shadow Cuishes,75,WAR / PLD / DRK,DEF: 40 HP +25 MP +25 INT +4 MND +4 Accuracy +5 Attack +9,none
Shadow Trews,75,WHM / BLM / RDM / BRD / SMN,"DEF: 28 ""Magic Atk. Bonus"" +4 Magic Accuracy +4 Enmity -2 Damage taken +4%",none
Skadi's Chausses,75,THF / BST / RNG / COR,"DEF: 28 Accuracy +4 Attack +5 Ranged Accuracy +4 Ranged Attack +5 ""Store TP"" +7 Haste +2% Set: Increases criticial hits",none
Sorcerer's Tonban +1,75,BLM,DEF: 31 MP +20 INT +3 Enmity -3 Elemental Magic affected by day,none
Summoner's Spats +1,75,SMN,"DEF: 30 MP +25 Shortens magic recast time for elemental avatars ""Blood Pact"" ability delay -2 Avatar:: Enmity +2",none
Usukane Hizayoroi,75,MNK / SAM / NIN / PUP,"DEF: 30 STR +5 DEX +5 Attack +10 Haste +3% Set: Enhances ""Haste"" effect",none
Valkyrie's Cuishes,75,WAR / PLD / DRK,DEF: 41 HP +27 MP +27 INT +5 MND +5 Accuracy +6 Attack +10,none
Valkyrie's Trews,75,WHM / BLM / RDM / BRD / SMN,"DEF: 29 ""Magic Atk. Bonus"" +5 Magic Accuracy +5 Enmity -3 Damage taken +5%",none
Valor Breeches +1,75,PLD,DEF: 44 HP +20 STR +6 Enmity +4 Spell Interruption Rate down 10%,none
Warrior's Cuisses +1,75,WAR,"DEF: 40 STR +6 Enmity +4 ""Double Attack"" +1%",none
Wyrm Brais +1,75,DRG,"DEF: 33 HP +13 DEX +6 Enhances ""High Jump"" effect Wyvern: Physical damage taken -6%",none
Sushomi's Beginners Guide to Healing,{{{level}}},All Jobs,None,
