Name,Level,Jobs,Stats,Horizon Changes
Vampire Boots,59,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 11 Nighttime:: Evasion +10,none
Gilt Sabatons,60,WAR / PLD / DRK,DEF: 14 VIT +2 +4,none
Gold Sabatons,60,WAR / PLD / DRK,DEF: 12 VIT +1 +3,none
Hunter's Socks,60,RNG,"DEF: 12 HP +10 AGI +4 Evasion +5 Enhances ""Scavenge"" effect",none
Rogue's Poulaines,60,THF,"DEF: 13 HP +12 DEX +3 Increases ""Flee"" duration ""Steal"" +2",???
Silk Pumps,61,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 9 HP +5 +3 -3,none
Silk Pumps +1,61,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 10 HP +6 +4 -2,none
Templar Sabatons,61,WHM / PLD,"DEF: 11 Divine magic skill +5 ""Magic Atk. Bonus"" +2",none
Creek F Clomps,62,All Jobs,DEF: 9 HP +35 MP -35 STR +4 VIT +4 INT -3,none
Creek M Clomps,62,All Jobs,DEF: 9 HP +35 MP -35 STR +4 VIT +4 INT -3,none
Desert Boots,62,All Jobs,DEF: 11 HP +10 AGI +1 In sandstorms: Movement speed +12%,none
Desert Boots +1,62,All Jobs,DEF: 12 HP +12 AGI +2 In sandstorms: Movement speed +12%,none
Marine F Boots,62,All Jobs,DEF: 9 HP +60 STR +3 DEX +3 VIT +2 AGI +2 INT -3 MND -3 CHR -3,none
Marine M Boots,62,All Jobs,DEF: 9 HP +60 STR +3 DEX +3 VIT +2 AGI +2 INT -3 MND -3 CHR -3,none
River Gaiters,62,All Jobs,DEF: 9 MP +35 DEX -3 INT +4 MND +4,none
Wood F Ledelsens,62,All Jobs,DEF: 9 MP +30 STR -3 AGI +6 INT +3,none
Wood M Ledelsens,62,All Jobs,DEF: 9 MP +30 STR -3 AGI +6 INT +3,none
Arhat's Sune-Ate,63,MNK / SAM / NIN,DEF: 10 Evasion +4 Enmity +1,none
Arhat's Sune-Ate +1,63,MNK / SAM / NIN,DEF: 11 Evasion +5 Enmity +2,none
Feral Ledelsens,63,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 12 -2 +4 Attack +4,none
Tiger Ledelsens,63,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 11 -3 +3 Attack +3,none
Coral Greaves,64,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 12 -3 +3 Magic damage taken -1%,none
Coral Greaves +1,64,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 13 -2 +4 Magic damage taken -2%,none
Caitiff's Socks,65,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,"DEF: 11 Latent effect: ""Flee""",none
Darksteel Leggings,65,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 12 +1 +1 Physical damage taken -1%,none
Darksteel Leggings +1,65,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 13 +2 +2 Physical damage taken -2%,none
Marid Leggings,65,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 13 HP +20 +5 Ranged Accuracy +1,none
Marid Leggings +1,65,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 14 HP +25 +6 Ranged Accuracy +2,none
Coral Leggings,66,WAR / THF / BST,DEF: 12 STR +2 VIT +1 Magic damage taken -1% Converts 15 MP to HP,none
Darksteel Sabatons,66,PLD / DRK,DEF: 15 MP +6 DEX +3 VIT -1 +2 +2,none
Darksteel Sabatons +1,66,PLD / DRK,DEF: 16 MP +7 DEX +4 VIT -1 +3 +3,none
Merman's Leggings,66,WAR / THF / BST,DEF: 13 STR +3 VIT +1 Magic damage taken -2% Converts 20 MP to HP,none
Wulong Shoes,66,All Jobs,DEF: 9,none
Wulong Shoes +1,66,All Jobs,DEF: 10,none
Aristocrat's Pumps,67,WHM,DEF: 15 MP +13 AGI +3 CHR +2,none
Noble's Pumps,67,WHM,DEF: 14 MP +12 AGI +2 CHR +1,none
Rutter Sabatons,67,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,"DEF: 16 STR +3 VIT +2 Attack +5 ""Slow"" +2%",none
Ataractic Solea,68,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,"DEF: 14 HP +22 MP +22 ""Magic Def. Bonus"" +4 Enhances ""Resist Silence"" effect",none
Dragon Greaves,68,DRG,DEF: 13 HP +9  +10  +10 Breath damage taken -4%,none
Dragon Greaves +1,68,DRG,DEF: 14 HP +11  +12  +12 Breath damage taken -5%,none
Earth Greaves,68,DRG,"DEF: 13 HP +9  +10  +10 Breath damage taken -4% Enchantment: Wyvern gains effect of ""Stoneskin""",none
Thick Sollerets,68,WAR / DRK / BST,DEF: 12 Accuracy +2 Attack +4 Evasion -2,
Thick Sollerets +1,68,WAR / DRK / BST,DEF: 13 Accuracy +2 Attack +5 Evasion -2,
Coeurl Ledelsens,69,THF / BST / RNG,DEF: 12 HP -1% STR -1 AGI +2 Evasion +2,none
Root Sabots,69,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,"DEF: 18 HP +35 Bind Adds ""Regen"" effect Enchantment: ""Bind""",none
Torama Ledelsens,69,RDM / THF / BST / RNG,DEF: 13 HP -1% STR -1 AGI +3 Evasion +3,none
Barone Gambieras,70,WAR / DRG,DEF: 19 STR +2 Attack +5 Parrying Skill +3 Enmity +2,none
Blessed Pumps,70,WHM,DEF: 14 MP +17 MND +3 Haste +2% Enmity -4,none
Blessed Pumps +1,70,WHM,DEF: 15 MP +20 MND +4 Enmity -5,none
Bowman's Ledelsens,70,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 13 +15 +15 +15 Accuracy +4 Ranged Accuracy +4 Set: Increases Ranged Attack,none
Conte Gambieras,70,WAR / DRG,DEF: 20 STR +3 Attack +6 Parrying Skill +4 Enmity +3,none
Dune Boots,70,MNK / WHM / RDM / THF / PLD / BST BRD / DRG / SMN / BLU / COR / PUP,DEF: 11,none
Hachiman Sune-Ate,70,SAM,"DEF: 17 STR +2 ""Store TP"" +5 Weapon Skill Accuracy +2",none
Hachiman Sune-Ate +1,70,SAM,"DEF: 18 STR +3 ""Store TP"" +6 Weapon Skill Accuracy +3",none
Herald's Gaiters,70,MNK / WHM / BLM / SMN,DEF: 16 MP +12 Evasion +8 Movement speed +12%,
Hydra Boots,70,All Jobs,DEF: 18 Fellow: HP +10 MP +10 AGI +2,none
Hydra Gaiters,70,WHM / BLM / RDM / BRD / SMN,DEF: 14 Accuracy +6 Evasion +6 Enmity -5 MP recovered while healing +2,none
Hydra Sollerets,70,WAR / PLD / DRK,DEF: 15 HP -35 MP +35 Accuracy +4 Enmity +4,none
Hydra Spats,70,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 14 Enchantment: Evasion +15,none
King's Sabatons,70,PLD,DEF: 17 HP +10 VIT +2 CHR +2  +3  +3 MP recovered while healing +4,none
Lord's Sabatons,70,PLD,DEF: 16 VIT +1 CHR +1  +2  +2 Converts 10 MP to HP MP recovered while healing +3,none
Mercenary's Boots,70,DRK / SAM / DRG,DEF: 20 Attack +5 'Besieged: Attack +10,none
Nobushi Kyahan,70,MNK / SAM / NIN,"DEF: 18 Accuracy +4 ""Store TP"" +4 Enhances Effects of Rice Balls",none
Numerist Pumps,70,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 14 Elemental Magic Skill +4 MP recovered while healing +3,none
Ogre Ledelsens,70,RDM / BST,DEF: 13 MP +13 MND +3 Attack +10 Evasion -5,none
Ogre Ledelsens +1,70,RDM / BST,DEF: 14 MP +15 MND +5 Attack +12 Evasion -7,none
Skanda Boots,70,WAR / PLD / DRK / SAM / DRG,"DEF: 13  +8  +8 Enhances ""Jump"" effect Enhances ""Resist Gravity"" effect",none
Vampiric Boots,70,BLM / DRK,"DEF: 11 STR +2 DEX +1 +15 +15 +15 Haste +1% Set: Enhances effect of ""Drain"" and ""Aspir""",none
Volunteer's Nails,70,MNK / WHM / RDM / THF / PLD / BST / BRD / RNG / DRG / SMN / BLU / COR / PUP,DEF: 18 CHR +5 Besieged:: Song recast delay -4,none
War Boots,70,THF / RNG / COR,DEF: 14 HP +12 VIT -1 Attack +5 Ranged Attack +5,none
War Boots +1,70,THF / RNG / COR,DEF: 15 HP +14 VIT -2 Attack +6 Ranged Attack +6,none
Abyss Sollerets,71,DRK,"DEF: 17 MP +12 Enfeebling Magic skill +5 Enhances ""Last Resort"" effect",none
Bard's Slippers,71,BRD,DEF: 14 HP +12 Parrying skill +3 String instrument skill +3 Enmity -2,none
Bison Gamashes,71,BST,"DEF: 13 MP +7 Attack +5 Enmity -1 Vs. Vermin: ""Charm"" +5",none
Black Sollerets,71,DRK,"DEF: 13 STR +3 Attack +8 Damage taken +8% Enhances Effect of ""Absorb"" Spells",none
Brave's Gamashes,71,BST,"DEF: 14 MP +8 Attack +6 Enmity -2 Vs. Vermin: ""Charm"" +6",none
Cleric's Duckbills,71,WHM,DEF: 15 MP +18 MND +5 Enhancing magic skill +10 Enmity -1,none
Duelist's Boots,71,RDM,"DEF: 15 MP +15 MND +4 Evasion skill +5 ""Magic Atk. Bonus"" +4",none
Evoker's Boots,71,SMN,DEF: 11 MP +20 MND +2 Enmity -2,Summoning magic casting time -1 added as a hidden effect.
Evokers Boots,71,SMN,MP +20 MND +2 Enmity -2,Evoker's Boots now have the Hidden Effect Summoning Magic Casting time -1.
Hakke Habaki,71,MNK / SAM / NIN,"DEF: 12 HP -10 AGI +4 Evasion +4 Increases ""Kick Attacks"" damage",none
Khimaira Gamashes,71,BST,"DEF: 14 HP +7 MP +7 Accuracy +5 Attack +5 Enmity -1 Vs. Vermin: ""Charm"" +5",none
Melee Gaiters,71,MNK,"DEF: 15 HP +4% DEX +4 Guarding skill +12 Enhances ""Counterstance"" effect",none
Mirage Charuqs,71,BLU,DEF: 16 MP +15 AGI +3 INT +3 Attack +5 Enmity -2,none
Onyx Sollerets,71,DRK,DEF: 14 STR +4 Attack +10 Damage taken +9% Enhances effect of Absorb spells,none
Saotome Sune-Ate,71,SAM,DEF:18 HP+23 DEX+5 Attack+8 Enmity+1,none
Sorcerer's Sabots,71,BLM,"DEF: 14 MP +18 INT +2 Enmity -1 ""Conserve MP"" +5",none
Stout Gamashes,71,BST,"DEF: 15 HP +8 MP +8 Accuracy +6 Attack +6 Enmity -2 Vs. Vermin: ""Charm"" +6",none
Valor Leggings,71,PLD,"DEF: 19 HP +18 MND +3 Enmity +1 Enhances ""Sentinel"" effect",none
Warrior's Calligae,71,WAR,"DEF: 19 HP +10 AGI +5 Enmity +1 Enhances ""Berserk"" effect",none
Yasha Sune-Ate,71,NIN,DEF: 13 HP +10 INT +3 Spell interruption rate down 5% Enmity +2,none
Yasha Sune-Ate +1,71,NIN,DEF: 14 HP +12 INT +4 Spell interruption rate down 6% Enmity +3,none
Amir Boots,72,WAR / PLD / DRK / SAM / DRG,DEF: 16 Accuracy +6 Attack +5 HP recovered while healing +1 Set: Reduces magic and breath damage,none
Arborist Nails,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 13 MP +18 Enmity -5 MP recovered while healing +1,none
Aurum Sabatons,72,WAR / PLD / DRK / BST / DRG,DEF: 20 DEX +3 Accuracy +5 Attack +5 Evasion -5 Haste +2%,none
Avocat Pigaches,72,WHM / BLM / RDM / BRD / SMN,DEF: 16 Enfeebling Magic skill +3 Enmity -3 MP recovered while healing +3,none
Dance Shoes,72,MNK / WHM / BLM / RDM / THF / BST / BRD / RNG / NIN / SMN / BLU / PUP,DEF: 13 VIT -2 CHR +3 Evasion +6,none
Dance Shoes +1,72,MNK / WHM / BLM / RDM / THF / BST / BRD / RNG / NIN / SMN / BLU / PUP,DEF: 14 VIT -3 CHR +4 Evasion +7,none
Dusk Ledelsens,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 23 HP +25 Attack +4 Haste +2% Decreases movement speed,none
Dusk Ledelsens +1,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 24 HP +27 Attack +5 Haste +3% Decreases movement speed,none
Enkidu's Leggings,72,MNK / THF / RNG / SAM / NIN / BLU / COR / PUP,"DEF: 23 DEX +3 AGI +3 Attack +4 Ranged Attack +4 ""Subtle Blow"" +2 Haste +2%",none
Errant Pigaches,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 18 HP -20 MP +20 MND +5 Enmity -2,none
Fuma Sune-Ate,72,MNK / SAM / NIN,DEF: 21 HP +12 AGI +3 Haste +3%,none
Gavial Greaves,72,SAM / DRG,DEF: 21 VIT +2 AGI +2 Attack +2 Physical damage taken -2%,none
Gavial Greaves +1,72,SAM / DRG,DEF: 22 VIT +3 AGI +3 Attack +3 Physical damage taken -3%,none
Hydra Greaves,72,SAM / DRG,DEF: 22 VIT +2 AGI +2 Accuracy +2 Attack +2 Evasion +2 Physical damage taken -2%,none
Hydra Greaves +1,72,SAM / DRG,DEF: 23 VIT +3 AGI +3 Accuracy +3 Attack +3 Evasion +3 Physical damage taken -3%,none
Koga Kyahan,72,NIN,DEF: 15 VIT +7 Ninjutsu skill +10 Nighttime: DEX +7,none
Mahatma Pigaches,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 19 HP -25 MP +25 MND +6 Enmity -3,none
Oracle's Pigaches,72,WHM / BLM / BRD / SMN,DEF: 13 HP +15 MP +25 Wind Instrument skill +5 MP recovered while healing +2,none
Pahluwan Crackows,72,MNK / RDM / THF / BST / RNG / NIN / DRG / COR / PUP,"DEF: 13 DEX +4 Accuracy +3 Ranged Accuracy +3 Set: Enhances ""Subtle Blow"" effect",none
Pantin Babouches,72,PUP,"DEF: 17 HP +14 INT +2 MND +2 Attack +5 Automaton: ""Magic Atk. Bonus"" +5",none
Rasetsu Sune-Ate,72,MNK / SAM / NIN,"DEF: 23 Attack +5 Evasion +5 Latent effect: ""Counter"" +1",none
Rasetsu Sune-Ate +1,72,MNK / SAM / NIN,"DEF: 24 Attack +6 Evasion +6 ""Counter"" +1",none
Sha'ir Crackows,72,BRD,DEF: 18 MP +11 CHR +4 Haste +1%,none
Sheikh Crackows,72,BRD,DEF: 19 MP +12 CHR +5 Haste +2%,none
Wise Pigaches,72,RDM,DEF: 14 INT +4 Accuracy +2 Ranged Accuracy +3 Enmity -1,none
Wise Pigaches +1,72,RDM,DEF: 15 INT +5 Accuracy +3 Ranged Accuracy +4 Enmity -2,none
Wyrm Greaves,72,DRG,DEF: 16 HP +10 VIT +4 +10 Wyvern: HP recovered while healing +6,none
Yigit Crackows,72,WHM / BLM / RDM / BRD / SMN / BLU,"DEF: 11 INT +3 MND +3 Evasion +5 ""Magic Atk. Bonus"" +2 Set: Adds ""Refresh"" effect",none
Adaman Sabatons,73,WAR / PLD,DEF: 17 HP +15 VIT +1 AGI -1 Enmity +1,none
Adaman Sollerets,73,WAR / DRK / BST,DEF: 18 MND -10 Haste +1% Accuracy +3 Attack +5 Evasion -5 HP -20,"New stats of Haste +1%, HP -20 and Evasion -5 added."
Armada Sollerets,73,WAR / DRK / BST,DEF: 19 MND -11 Haste +2% Accuracy +4 Attack +6 Evasion -6 HP -21,"Added +2% Haste

Added -2 Evasion"
Assassin's Poulaines,73,THF,"DEF: 15 HP +15 CHR +5 ""Triple Attack"" +1% Enmity +2",none
Blood Greaves,73,RDM / PLD / DRK / RNG / DRG / BLU / COR,DEF: 25 HP +17 MP +17 DEX +4 AGI +4 +4 +21+21+21+21,none
Commodore Bottes,73,COR,DEF: 16 HP +12 DEX +3 INT +3 Accuracy +5 Enmity -3,none
Crimson Greaves,73,RDM / PLD / DRK / RNG / DRG / BLU / COR,DEF: 24 HP +15 MP +15 DEX +3 AGI +3 +20+20 +20 +20,none
Dragon Leggings,73,THF,DEF: 14 DEX +3 AGI +3 Attack +2 Enmity +1,none
Dragon Leggings +1,73,THF,DEF: 15 DEX +4 AGI +4 Attack +3 Enmity +2,none
Gem Sabatons,73,WAR / PLD,DEF: 18 HP +17 VIT +2 AGI -2 Enmity +2,none
Genie Huaraches,73,BLM,"DEF: 16 Enhancing magic skill +9 Dark magic skill +5 Enmity +3 ""Conserve MP"" +5",none
Hecatomb Leggings,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 22 HP +7 STR +6 DEX +3 ""Slow"" +4%",none
Hecatomb Leggings +1,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 23 HP +9 STR +7 DEX +4 ""Slow"" +6%",none
Igqira Huaraches,73,BLM,"DEF: 15 Enhancing magic skill +8 Dark Magic Skill +4 Enmity +2 ""Conserve MP"" +4",none
Kaiser Schuhs,73,WAR / PLD,"DEF: 26 HP +22 STR -6 DEX -6 VIT +11 AGI +11 Enhances ""Resist Paralyze"" effect",AGI +11 instead of CHR +11
Koenig Schuhs,73,WAR / PLD,"DEF: 25 HP +20 STR -5 DEX -5 VIT +10 AGI +10 Enhances ""Resist Paralyze"" effect",AGI +10 instead of CHR +10
Shura Sune-Ate,73,MNK / SAM / NIN,"DEF: 16 HP -20 Accuracy +4 STR +2 DEX +2 Enhances ""Resist Gravity"" effect",added STR+2 and DEX+2
Shura Sune-Ate +1,73,MNK / SAM / NIN,"DEF: 17 HP -25 Accuracy +5 STR +3 DEX +3 Enhances ""Resist Gravity"" effect",added STR+3 and DEX+3
Summoner's Pigaches,73,SMN,"DEF: 14 MP +20 VIT +3 Enhances avatar attack ""Blood Pact"" ability delay -2",none
Zenith Pumps,73,WHM / BLM / RDM / BRD / SMN,DEF: 20 INT +3 CHR +3 Converts 50 HP to MP,Added an additional +1 stat to both CHR and INT. This puts Zenith pumps at +3 INT and CHR instead of +2
Zenith Pumps +1,73,WHM / BLM / RDM / BRD / SMN,DEF: 21 INT +4 CHR +4 Converts 55 HP to MP,#ERROR!
Beast Gaiters +1,74,BST,"DEF: 10 HP +11 CHR +5 AGI +5 Enhances ""Reward"" effect ""Charm"" +2",
Chaos Sollerets +1,74,DRK,"DEF: 17 HP +15 MP +15 STR +5 MND +5 Accuracy +3 Enhances ""Arcane Circle"" effect",Accuracy +3
Choral Slippers +1,74,BRD,DEF: 14 HP +10 DEX +5 AGI +5 Evasion +5 HP recovered while healing +2 MP recovered while healing +2,none
Corsair's Bottes +1,74,COR,DEF: 12 HP +15 STR +5 AGI +5 Ranged Accuracy +4 Accuracy +4,none
Drachen Greaves +1,74,DRG,"DEF: 16 HP +12 DEX +5 AGI +5 Evasion Skill +10 Enhances ""Jump"" effects",None
Evoker's Pigaches +1,74,SMN,DEF: 10 MP +25 Avatar perpetuation cost -1 Avatar: Enhances avatar evasion Avatar: Enmity -4,none
Fighter's Calligae +1,74,WAR,"DEF: +19 HP +12 VIT +3 AGI +3 Enhances ""Double Attack"" effect Enmity +1",none
Gallant Leggings +1,74,PLD,"DEF: 19 HP +20 CHR +5 DEX +2 Shield skill +12 Enhances ""Holy Circle"" effect",Now has DEX +2
Healer's Duckbills +1,74,WHM,DEF: 12 MP +20  AGI +5 INT +5 Spell interruption rate down 25% MP recovered while healing +1,MP +20 instead of MP +15
Heroic Boots,74,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 13 STR +2 CHR +3 Enmity +1,none
Heroic Boots +1,74,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 14 STR +3 CHR +4 Enmity +2,none
Hunter's Socks +1,74,RNG,"DEF: 16 HP +10 DEX +6 AGI +6 Evasion +5 Enhances ""Scavenge"" effect",none
Magus Charuqs +1,74,BLU,DEF: 14 HP +18 MP +18 Accuracy +3 Evasion Skill +10 Enmity -5,none
Monster Gaiters,74,BST,"DEF: 14 HP +13 VIT +4 Enhances ""Reward"" effect II ""Charm"" +3",
Myochin Sune-Ate +1,74,SAM,"DEF: 18 HP +20 AGI +8 Attack +8 Enmity +5 Enhances ""Zanshin"" effect",AGI +8
Ninja Kyahan +1,74,NIN,DEF: 15 HP +12 AGI +6 INT +6 Dusk to dawn: Movement speed +25%,none
Puppetry Babouches +1,74,PUP,"DEF: 12 HP +19 STR +5 Accuracy +5 Evasion +5 Enhances ""Repair"" effect",none
Rogue's Poulaines +1,74,THF,"DEF: 15 DEX +3 Ranged Accuracy +5 Extends duration of ""Flee"" """"Steal"" +2",none
Scout's Socks,74,RNG,DEF: 16 HP +12 VIT +5 Ranged Attack +10 Enmity -3,none
Spagyric Nails,74,MNK / WHM / BLM / RDM / THF / BST / BRD / RNG / NIN / SMN / BLU / PUP,"DEF: 14 CHR +4 +8 Enhances ""Resist Silence"" effect Enhances ""Resist Virus"" effect",none
Temple Gaiters +1,74,MNK,"DEF: 15 HP +12 DEX +5 MND +5 Evasion +10 Enhances ""Dodge"" effect",???
Unicorn Leggings,74,WAR,DEF: 24 HP +30 STR +3 Latent effect: Haste +3%,none
Unicorn Leggings +1,74,WAR,DEF: 26 HP +34 STR +4 Latent effect: Haste +4%,none
Warlock's Boots +1,74,RDM,DEF: 15 MP +16 AGI +3 INT +3 MND +3 Shield skill +10,none
Wizard's Sabots +1,74,BLM,DEF: 11 MP +20 INT +1 AGI +5 MND +5 Spell interruption rate down 20% MP recovered while healing +1,"MP +20 instead of MP +15
INT +1"
Abyss Sollerets +1,75,DRK,"DEF: 18 MP +12 Accuracy +2 Enfeebling Magic skill +5 Enhances ""Last Resort"" effect",none
Ares' Sollerets,75,WAR / PLD / DRK / DRG,"DEF: 20 HP +2% MP +2% VIT +3 AGI +3 Accuracy +7 Attack +7 Evasion -7 Set: Enhances ""Double Attack"" effect",none
Askar Gambieras,75,WAR / PLD / DRK / BST / SAM / DRG,DEF: 17 MP +30 STR +3 AGI +3 Damage taken -2% Enmity +2 Set: Max HP Boost,none
Assassin's Poulaines +1,75,THF,"DEF: 16 HP +15 CHR +6 ""Triple Attack"" +1% Enmity +3",none
Bard's Slippers +1,75,BRD,DEF: 15 HP +12 Parrying Skill +4 String Instrument Skill +3 Enmity -3,none
Cleric's Duckbills +1,75,WHM,DEF: 16 MP +18 MND +6 Enhancing magic skill +10 Enmity -2,none
Commodore Bottes +1,75,COR,DEF: 17 HP +12 DEX +3 INT +3 Accuracy +7 Enmity -4,none
Denali Gamashes,75,MNK / THF / RNG / NIN / BLU / COR,DEF: 15 STR +3 INT +3 MND +3 Accuracy +5 Magic Accuracy +3 Set: Increases Accuracy,none
Duelist's Boots +1,75,RDM,"DEF: 16 MP +15 MND +5 Evasion skill +5 ""Magic Atk. Bonus"" +5",none
Goliard Clogs,75,WHM / BLM / RDM / BRD / SMN / PUP,"DEF: 19 DEX +4 INT +4 MND +4 CHR +4 Evasion +5 MP recovered while healing +3 Magic Accuracy +2 Set: ""Magic Def. Bonus""",none
Hachiryu Sune-Ate,75,WAR / MNK / RNG / SAM / NIN,"DEF: 30 AGI +10 Evasion +5 Enhances ""Zanshin"" effect Set: Enhances ""Store TP"" effect",none
Homam Gambieras,75,THF / PLD / DRK / DRG / BLU,DEF: 16 HP +31 MP +31 Accuracy +6 Ranged Accuracy +6 Haste +3% Wyvern: HP +50,none
Koga Kyahan +1,75,NIN,DEF: 16 VIT +8 Ninjutsu skill +12 Dusk to dawn: DEX +7,none
Marduk's Crackows,75,WHM / BRD / SMN,"DEF: 20 MP +3% MND +10 Enfeebling Magic Skill +5 String Instrument Skill +5 Summoning Magic Skill +5 Enmity -4 Set: Enhances ""Fast Cast"" effect",none
Melee Gaiters +1,75,MNK,"DEF: 16 HP +4% DEX +5 Guarding Skill +14 Enhances ""Counterstance"" effect",none
Mirage Charuqs +1,75,BLU,DEF: 17 MP +15 AGI +4 INT +4 Attack +5 Enmity -2,none
Monster Gaiters +1,75,BST,"DEF: 15 HP +13 VIT +5 Enhances ""Reward"" effect II ""Charm"" +3",
Morrigan's Pigaches,75,BLM / RDM / BLU,"DEF: 18 MP +20 STR +3 INT +3 MND +3 Enmity -2 Set: Enhances ""Magic Attack Bonus"" effect",none
Nashira Crackows,75,WHM / BLM / RDM / SMN / BLU,DEF: 13 Magic Accuracy +2 Elemental Magic Skill +5 Summoning Magic +5 Haste +1%,none
Pantin Babouches +1,75,PUP,"DEF: 18 HP +22 INT +3 MND +3 Attack +5 Automaton: ""Magic Atk. Bonus"" +5",none
Rostrum Pumps,75,WHM / BLM / BRD / SMN / PUP,"DEF: 20 HP -30 MP +30 INT +3 MND +3 Enhances ""Fast Cast"" effect",none
Saotome Sune-Ate +1,75,SAM,DEF: 19 HP +23 DEX +6 Attack +10 Enmity +1,none
Scout's Socks +1,75,RNG,DEF: 17 HP +12 VIT +5 Ranged Attack +12 Enmity -4,none
Shadow Clogs,75,WHM / BLM / RDM / BRD / SMN,DEF: 11 MND +5 CHR +5 Magic Accuracy +2 Enmity -2 Physical damage taken +1%,none
Shadow Sabatons,75,WAR / PLD / DRK,DEF: 20 HP +15 MP +15 AGI +4 Accuracy +1 Attack +8,none
Skadi's Jambeaux,75,THF / BST / RNG / COR,DEF: 16 STR +3 VIT +3 Accuracy +5 Ranged Accuracy +5 Evasion -5 Increases movement speed Set: Increases rate of critical hits,none
Sorcerer's Sabots +1,75,BLM,"DEF: 15 MP +18 INT +3 Enmity -2 ""Conserve MP"" +5",none
Summoner's Pigaches +1,75,SMN,DEF: 15 MP +25 Enhances avatar attack Avatar: Enmity +2 Blood Pact ability delay -2,none
Suzaku's Sune-Ate,75,WAR / MNK / BST / BRD / RNG / SAM / NIN,"DEF: 30 MND +15 +50 Physical damage: ""Blaze Spikes"" effect",none
Usukane Sune-Ate,75,MNK / SAM / NIN / PUP,"DEF: 22 Accuracy +7 Attack +7 ""Store TP"" +7 Haste +2% Enmity +5 Set: Enhances ""Haste"" effect",none
Valkyrie's Clogs,75,WHM / BLM / RDM / BRD / SMN,DEF: 12 MND +6 CHR +6 Magic Accuracy +3 Enmity -3 Physical damage taken +2%,none
Valkyrie's Sabatons,75,WAR / PLD / DRK,DEF: 21 HP +17 MP +17 AGI +5 Accuracy +2 Attack +9,none
Valor Leggings +1,75,PLD,"DEF: 20 HP +18 MND +4 Enmity +2 Enhances ""Sentinel"" effect",none
Warrior's Calligae +1,75,WAR,"DEF: 20 HP +15 AGI +5 Enmity +1 Enhances ""Berserk"" effect",none
Wyrm Greaves +1,75,DRG,DEF: 17 HP +10 VIT +5 +10 Wyvern: HP recovered while healing +7,none
