Name,Level,Jobs,Stats,Horizon Changes
Beak Gloves +1,58,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 15 VIT +2 +4,none
Hailstorm Tekko,58,MNK / SAM / NIN,DEF: 12 +10 Rainy weather: Accuracy +9,none
Hailstorm Tekko +1,58,MNK / SAM / NIN,DEF: 13 +12 Rainy weather: Accuracy +10,none
Sand Gloves,58,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 13 DEX +2 AGI +2  +11 In Sandstorms: Evasion +7,none
Abtal Dastanas,59,WAR / PLD / DRK / BST / SAM,DEF: 14 STR +5 AGI +4,none
Darksteel Mufflers,59,WAR / PLD / DRK / BST / SAM / NIN,DEF: 16 +2,none
Darksteel Mufflers +1,59,WAR / PLD / DRK / BST / SAM / NIN,DEF: 17 +3,none
Sipahi Dastanas,59,WAR / PLD / DRK / BST / SAM,DEF: 13 STR +4 AGI +3,none
Choral Cuffs,60,BRD,DEF: 15 HP +14 CHR +4 Singing skill +5 Enmity -1,none
Coral Bangles,60,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 12 Magic damage taken -1%,none
Deadeye Gloves,60,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,"DEF: 12 Ranged Accuracy +6 ""Slow"" +5% Paralysis: Ranged Accuracy +10",none
Gilt Gauntlets,60,WAR / PLD / DRK,DEF: 17 VIT +2  +4,none
Gold Gauntlets,60,WAR / PLD / DRK,DEF: 15 VIT +1  +3,none
Healer's Mitts,60,WHM,DEF: 14 MP +10 STR +5 Healing Magic skill +15 Enmity -4,none
Merman's Bangles,60,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 13 Magic damage taken -3%,none
Ninja Tekko,60,NIN,DEF: 14 HP +13 DEX +3 Ranged Attack +20 Throwing Skill +5,none
Pallas's Bracelets,60,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 15 HP +35 STR +9 DEX -5 AGI -5,none
Sadhu Bracelets,60,WAR / PLD / DRK / BST / SAM / NIN,"DEF: 16 Latent effect:: ""Double Attack"" +2% Haste +1%",none
Sadhu Cuffs,60,WHM / BLM / BRD / RNG / SMN / PUP,DEF: 14 Latent effect: MP +35 Spell interruption rate down 5% MP recovered while healing +1,none
Trainer's Wristbands,60,BST,DEF: 14 DEX +4 CHR +4,none
Carapace Gauntlets,61,WAR / MNK / RDM / THF / DRK / BST / BRD / RNG / SAM / DRG,DEF: 16 +5 Latent effect: Attack +8 DEF: +16,none
Carapace Gauntlets +1,61,WAR / MNK / RDM / THF / DRK / BST / BRD / RNG / SAM / DRG,DEF: 17 +6 Latent effect: Attack +9 DEF: +17,none
Silk Mitts,61,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 11 HP +5 +3 -3,none
Silk Mitts +1,61,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,DEF: 12 HP +6 +4 -2,none
Creek F Mitts,62,All Jobs,DEF: 11 HP +65 STR +6 VIT +2 AGI -3,none
Creek M Mitts,62,All Jobs,DEF: 11 HP +65 STR +6 VIT +2 AGI -3,none
Dune Bracers,62,All Jobs,DEF: 11 HP -35 MP +65 VIT -5 INT +2 MND +2,none
Marine F Gloves,62,All Jobs,DEF: 11 MP +35 VIT -3 AGI -3 INT +4 MND +4 CHR +3,none
Marine M Gloves,62,All Jobs,DEF: 11 MP +35 VIT -3 AGI -3 INT +4 MND +4 CHR +3,none
River Gauntlets,62,All Jobs,DEF: 11 HP +60 VIT +6 AGI -5 MND +1,none
Wood Gauntlets,62,All Jobs,DEF: 11 HP +30 MP +55 DEX +4 VIT -3 INT +4,none
Wood Gloves,62,All Jobs,DEF: 11 HP +30 MP +55 DEX +4 VIT -3 INT +4,none
Arhat's Tekko,63,MNK / NIN / SAM,DEF: 13 Evasion +3 Enmity +1,none
Arhat's Tekko +1,63,MNK / NIN / SAM,DEF: 14 Evasion +4 Enmity +2,none
Darksteel Mittens,63,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 14 +1 +1 Physical damage taken -1%,none
Darksteel Mittens +1,63,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 15 +2 +2 Physical damage taken -2%,none
Feronia's Bangles,63,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,"DEF: 13 HP +35 VIT +3 Daytime: Adds ""Regen"" effect",none
Garden Bangles,63,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,"DEF: 12 HP +30 VIT +2 Daytime: Adds ""Regen"" effect",none
Battle Bracers,65,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 13 Accuracy +1,none
Battle Bracers +1,65,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 14 Accuracy +3,none
Coral Finger Gauntlets,65,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 14 -3 +3 Magic damage taken -1%,none
Coral Finger Gauntlets +1,65,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 15 -2 +4 Magic damage taken -2%,none
Fencing Bracers,65,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 16 HP +18 Attack +6 Evasion +4,none
Feral Gloves,65,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 15 -2 +4 Attack +4,none
Grand Temple Knight's Bangles,65,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,DEF: 11 In areas under own nation's control: AGI +2 Evasion skill +7,none
Grand Temple Knight's Gauntlets,65,WAR / PLD / DRK,DEF: 15 In areas outside own nation's control: DEX +2 Parrying Skill +10,none
Marid Mittens,65,WAR / MNK / RDM / THF / PLD / DRK BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 12 HP +15 +5 Ranged Accuracy +2,none
Marid Mittens +1,65,WAR / MNK / RDM / THF / PLD / DRK BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 13 HP +17 +6 Ranged Accuracy +3,none
Master Caster's Bracelets,65,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,In areas outside own nation's control: INT +1 MND +1 Enfeebling Magic skill +7 Elemental Magic skill +7,none
Master Caster's Mitts,65,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 15 In areas under own nation's control: AGI +2 Evasion skill +10,none
Praefectus's Gloves,65,All Jobs,DEF: 11 In areas outside own nation's control: VIT +2 Evasion Skill +5 Parrying Skill +5,none
Tabin Bracers,65,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 13 Accuracy +1 Attack +1,none
Tabin Bracers +1,65,MNK / WHM / RDM / THF / PLD / BST / BRD / DRG / SMN / BLU / COR / PUP,DEF: 14 Accuracy +3 Attack +3 Evasion +3,none
Tiger Gloves,65,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 14 -3 +3 Attack +3,none
Coral Mittens,66,WAR / THF / BST,DEF: 14 STR +1 DEX +2 Magic damage taken -1% Converts 15 MP to HP,none
Merman's Mittens,66,WAR / THF / BST,DEF: 15 STR +1 DEX +3 Magic damage taken -2% Converts 20 MP to HP,none
Scorpion Gauntlets,66,WAR / MNK / RDM / THF / DRK / BST / BRD / RNG / SAM / DRG,"DEF: 12 +5 Enhances ""Resist Silence"" effect Silence: MP recovered while healing +4",none
Scorpion Gauntlets +1,66,WAR / MNK / RDM / THF / DRK / BST / BRD / RNG / SAM / DRG,"DEF: 13 +6 Enhances ""Resist Silence"" effect Silence: MP recovered while healing +5",none
Aristocrat's Mitts,67,WHM,DEF: 17 MP +13 DEX +3 CHR +2,none
Darksteel Gauntlets,67,PLD / DRK,DEF: 17 MP +7 STR +3 DEX -1  +2  +2,none
Darksteel Gauntlets +1,67,PLD / DRK,DEF: 18 MP +8 STR +4 DEX -1  +3  +3,none
Heavy Gauntlets,67,WAR / PLD / DRK,"DEF: 15 ""Slow"" +3% Physical damage taken -3% Enmity -3",none
Noble's Mitts,67,WHM,DEF: 16 MP +12 DEX +2 CHR +1,none
Dragon Finger Gauntlets,68,DRG,DEF: 15 HP +8  +10  +10 Breath damage taken -4%,none
Dragon Finger Gauntlets +1,68,DRG,DEF: 16 HP +10  +12  +12 Breath damage taken -5%,none
Dragon Kote,68,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,DEF: 18 HP +28 MP +28 STR +2 MND +2,none
Thick Mufflers,68,WAR / DRK / BST,DEF: 15 Accuracy +3 Attack +3 Evasion -2,none
Thick Mufflers +1,68,WAR / DRK / BST,DEF: 16 Accuracy +3 Attack +4 Evasion -2,none
Coeurl Gloves,69,THF / BST / RNG,DEF: 15 HP -1% DEX +2 VIT -1 Evasion +2,none
Torama Gloves,69,RDM / THF / BST / RNG,DEF: 16 HP -1% DEX +3 VIT -1 Evasion +3,none
Alkyoneus's Bracelets,70,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / SAM / NIN / DRG / BLU / COR,DEF: 16 HP +40 STR +11 DEX -6 AGI -6,none
Andvaranauts,70,WAR / BLM / THF / DRK / BST / RNG / NIN / DRG / PUP,"DEF: 12 INT -7 ""Gilfinder"" +1",
Barone Manopolas,70,WAR / DRG,DEF: 15 Attack +4 Parrying Skill +4 Enmity +1,none
Beast Bazubands,70,BST,"DEF: 22 Pet: Defense Bonus Beseiged: Augments ""Call Beast""",none
Blessed Mitts,70,WHM,DEF: 18 MP +15 MND +7 Haste +5% Enmity -3,none
Blessed Mitts +1,70,WHM,DEF: 19 MP +18 MND +8 Haste +6% Enmity -4,none
Breeder Mufflers,70,BST / DRG / SMN / PUP,DEF: 18 DEX +2 INT +2 Accuracy +4 Enmity -4 Set: Increases pet defense and enmity,none
Caballero Gauntlets,70,WAR / PLD / DRK,"DEF: 24 HP +28 Enhances ""Undead Killer"" effect HP recovered while healing +2 Set: Increases VIT",none
Conte Manopolas,70,WAR / DRG,DEF: 16 Attack +5 Parrying skill +5 Enmity +2,none
Evoker's Gages,70,SMN,"DEF: 20 ""Leviathan"" Attack Bonus Besieged: Leviathan perpetuation cost -2",none
Hachiman Kote,70,SAM,"DEF: 19 STR +4 ""Store TP"" +8 Latent effect: Attack +10",none
Hachiman Kote +1,70,SAM,"DEF: 20 STR +5 ""Store TP"" +9 Latent effect: Attack +12",none
Hydra Bracers,70,All Jobs,DEF: 20 Fellow: HP +10 MP +10 DEX +2,none
Hydra Gloves,70,WHM / BLM / RDM / BRD / SMN,DEF: 16 Accuracy +6 Evasion +6 Enmity -5 MP recovered while healing +1,none
Hydra Mittens,70,WAR / MNK / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG,DEF: 16 Enchantment: Accuracy +15 Ranged Accuracy +15,none
Hydra Moufles,70,WAR / PLD / DRK,DEF: 17 HP -18 MP +18 Accuracy +4 Enmity +6,none
King's Gauntlets,70,PLD,DEF: 19 HP +20 VIT +3  +3  +3 Enmity +3,none
Lord's Gauntlets,70,PLD,DEF: 18 VIT +2  +2  +2 Converts 20 MP to HP Enmity +2,none
Mercenary's Dastanas,70,WAR / RDM / PLD / DRK / BST / RNG / SAM / DRG / BLU,"DEF: 24 Ranged Accuracy +8 Besieged:: Increases ""Rapid Shot"" activation rate",none
Ogre Gloves,70,RDM / BST,"DEF: 16 MP +12 STR +6 DEX -3 Enhances ""Reward"" effect",none
Ogre Gloves +1,70,"RDM , BST","DEF: +17, MP +14, STR +7, DEX −4 Enhances “Reward” effect",none
Platinum Bangles,70,MNK / WHM / BLM / RDM / THF / DRK BRD / RNG / SMN / BLU / COR / PUP,DEF: 14,none
Platinum Bangles +1,70,MNK / WHM / BLM / RDM / THF / DRK BRD / RNG / SMN / BLU / COR / PUP,DEF: 15,none
Ritterhentzes,70,WAR / PLD / DRK,"DEF: 29 HP +25 ""Slow"" +4% Enchantment: ""Blaze Spikes""",none
Tarasque Mitts,70,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 7 CHR -5 +5 Attack +10,none
Tarasque Mitts +1,70,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 8 CHR -6 +6 Attack +12,none
Thief's Kote,70,THF,"DEF: 16 ""Steal"" +3",none
Toad Mittens Template:Sendable,70,MNK / WHM / BLM / RDM / PLD / BRD / RNG / SMN / BLU / PUP,"DEF: 16 HP +20 ""Magic Atk. Bonus"" +3 Enhances ""Resist Charm"" effect",none
Trainer's Gloves,70,BST,DEF: 22 HP +20 MP +20 CHR +5 Enmity -2,none
Vampiric Mitts,70,BLM / DRK,"DEF: 19 STR +3 DEX +3 Enhances ""Undead Killer"" effect Set: Enhances effect of ""Drain"" and ""Aspir""",none
War Gloves,70,THF / RNG / COR,DEF: 15 HP +13 VIT -2 Accuracy +5 Evasion +5,none
War Gloves +1,70,THF / RNG / COR,DEF: 16 HP +15 VIT -3 Accuracy +6 Evasion +6,none
Barbarian Mittens,71,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,"DEF: 12 VIT -4 Attack +12 ""Subtle Blow"" -4 ""Counter"" +1",none
Bison Wristbands,71,BST,"DEF: 13 MP +13 Accuracy +4 Enmity -1 Vs. Lizard: ""Charm"" +5",none
Black Gadlings,71,DRK,"DEF: 15 STR +4 Attack +8 Physical damage taken +6% Enhances effect of ""Absorb"" spells",none
Brave's Wristbands,71,BST,"DEF: 14 MP +14 Accuracy +5 Enmity -2 Vs. Lizard: ""Charm"" +6",none
Khimaira Wristbands,71,BST,"DEF: 14 HP +13 MP +13 Accuracy +4 Evasion +4 Enmity -1 Vs. Lizards: ""Charm"" +5",none
Onyx Gadlings,71,DRK,"DEF: 16 STR +5 Attack +10 Physical damage taken +7% Enhances ""Absorb"" effect spells",none
Scout's Bracers,71,RNG,DEF: 14 HP +13 AGI +5 Evasion +7 Enmity -2,none
Stout Wristbands,71,BST,"DEF: 15 HP +14 MP +14 Accuracy +5 Evasion +5 Enmity -2 Vs. Lizard: ""Charm"" +6",none
Yasha Tekko,71,NIN,DEF: 16 Parrying Skill +7 Spell Interruption Rate 3% Enmity +2,none
Yasha Tekko +1,71,NIN,DEF: 17 Parrying Skill +8 Spell Interruption Rate +4% Enmity +3,none
Abyss Gauntlets,72,DRK,DEF: 20 MP +20 DEX +5 INT +8 Dark magic skill +5,none
Amir Kolluks,72,WAR / PLD / DRK / SAM / DRG,DEF: 21 Attack +5 Parrying skill +5 Set: Reduces Magic and Breath Damage,none
Aurum Gauntlets,72,WAR / PLD / DRK / BST / DRG,DEF: 23 STR +2 DEX +2 Accuracy -5 Attack +12 Evasion -10,none
Commodore Gants,72,COR,"DEF: 14 HP +12 AGI +2 Ranged Accuracy +5 Enhances ""Snapshot"" effect",none
Duelist's Gloves,72,RDM,"DEF: 17 MP +18 INT +4 Enhancing Magic skill +15 ""Magic Def. Bonus"" +2",none
Dusk Gloves,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 24 HP +20 Attack +5 Haste +3% Decreases movement speed,none
Dusk Gloves +1,72,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 25 HP +22 Attack +6 Haste +4% Decreases movement speed,none
Enkidu's Mittens,72,MNK / THF / RNG / SAM / NIN / BLU / COR / PUP,"DEF: 24 STR +4 DEX +4 Accuracy +5 Ranged Accuracy +5 ""Subtle Blow"" +2",none
Errant Cuffs,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 20 HP -20 MP +20 INT +5 Enmity -2,none
Gavial Finger Gauntlets,72,SAM / DRG,DEF: 19 VIT +3 Attack +3 Magic damage taken -3%,none
Gavial Finger Gauntlets +1,72,SAM / DRG,DEF: 20 VIT +3 VIT +4 Magic damage taken -4%,none
Mahatma Cuffs,72,WHM / BLM / RDM / BRD / SMN / BLU / PUP,DEF: 21 HP -25 MP +25 INT +6 Enmity -3,none
Oracle's Gloves,72,WHM / BLM / BRD / SMN,DEF: 18 HP +15 MP +25 Enfeebling Magic skill +5 MP recovered while healing +2,none
Pahluwan Dastanas,72,MNK / RDM / THF / BST / RNG / NIN / DRG / COR / PUP,"DEF: 19 Accuracy +5 Ranged Accuracy +5 Ranged Attack +5 Set: Enhances ""Subtle Blow"" effect",none
Rasetsu Tekko,72,MNK / SAM / NIN,"DEF: 24 Attack +2 Evasion +10 Latent effect: ""Counter"" +1",none
Rasetsu Tekko +1,72,MNK / SAM / NIN,"DEF: 25 Attack +3 Evasion +11 ""Counter"" +1",none
Sha'ir Gages,72,BRD,DEF: 19 MP +12 CHR +5 Song recast delay -2,none
Sheikh Gages,72,BRD,DEF: 20 MP +14 CHR +6 Song recast delay -4,none
Sorcerer's Gloves,72,BLM,DEF: 15 MP +24 Dark Magic skill +10 Enmity -2 Bonus damage added to magic burst,none
Summoner's Bracers,72,SMN,"DEF: 15 MP +25 Summoning Magic skill +10 ""Blood Pact"" ability delay -2 Enhances avatar accuracy",none
Valor Gauntlets,72,PLD,"DEF: 22 HP +16 VIT +5 Enmity +3 ""Shield Bash"" +10",none
Warrior's Mufflers,72,WAR,DEF: 22 HP +20 VIT +5 Attack +12 Enmity +2,none
Wise Gloves,72,RDM,DEF: 16 MND +4 Accuracy +3 Ranged Accuracy +2 Enmity -2,none
Wise Gloves +1,72,RDM,DEF: 17 MND +5 Accuracy +4 Ranged Accuracy +3 Enmity -3,none
Yigit Gages,72,WHM / BLM / RDM / BRD / SMN / BLU,"DEF: 17 INT +5 MND +5 Evasion +4 ""Magic Atk. Bonus"" +2 Set: Adds ""Refresh"" effect",none
Adaman Gauntlets,73,WAR / PLD,DEF: 20 MP +10 VIT +3 AGI -1 INT -1 Enmity +2,none
Adaman Mufflers,73,WAR / DRK / BST,DEF: 22 INT -10 Accuracy +4 Attack +10 Evasion -4,none
Armada Mufflers,73,WAR / DRK / BST,DEF: 23 INT -11 Haste +2% Accuracy +5 Attack +11 Evasion -5,Added +2% Haste
Bandomusha Kote,73,MNK / SAM / NIN,DEF: 21 HP +3% -5 +5 -5 +5 -5 +5 -5 +5 Attack +22 Evasion -10,none
Barbarossa's Moufles,73,WAR / RDM / THF / PLD / DRK / BST / BRD / RNG / SAM / NIN / DRG / BLU / COR,DEF: 22 Ranged Accuracy +7 Ranged Attack +7,none
Bard's Cuffs,73,BRD,DEF: 18 HP +16 Evasion +5 Wind instrument skill +3 Enmity -3,none
Blood Finger Gauntlets,73,RDM / PLD / DRK / RNG / DRG / BLU / COR,DEF: 27 HP +22 MP +22 Ranged Accuracy +11 Ranged Attack +11 Dark Magic skill +11,none
Crimson Finger Gauntlets,73,RDM / PLD / DRK / RNG / DRG / BLU / COR,DEF: 26 HP +20 MP +20 Ranged Accuracy +10 Ranged Attack +10 Dark Magic skill +10,none
Dragon Mittens,73,THF,"DEF: 16 AGI +4 Attack +2 ""Subtle Blow"" +2 Enmity +2",none
Dragon Mittens +1,73,THF,"DEF: 17 AGI +5 Attack +3 ""Subtle Blow"" +3 Enmity +3",none
Gem Gauntlets,73,WAR / PLD,DEF: 21 MP +12 VIT +4 AGI -2 INT -2 Enmity +3,none
Genie Gages,73,WHM / BLM / RDM / PLD / DRK / SMN / BLU,DEF: 16 Elemental Magic skill +8 MP recovered while healing +1,none
Genie Manillas,73,BLM,"DEF: 12 Elemental Magic Skill +6 ""Magic Atk. Bonus"" +3 Physical damage: ""Curse"" effect on opponent",none
Hanzo Tekko,73,MNK / SAM / NIN,DEF: 18 +6 Accuracy +6 Evasion +6,none
Hecatomb mittens,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 25 HP +8 STR +7 DEX +4 ""Slow"" +5%",
Hecatomb Mittens,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 25 HP +8 STR +7 DEX +4 ""Slow"" +5%",none
Hecatomb Mittens +1,73,WAR / THF / PLD / DRK / BST / BRD / DRG,"DEF: 26 HP +10 STR +8 DEX +5 ""Slow"" +7%",none
Igqira Manillas,73,BLM,"DEF: 11 Elemental Magic Skill +5 ""Magic Atk. Bonus"" +2 Physical damage: ""Curse"" effect on opponent",none
Kaiser Handschuhs,73,WAR / PLD,"DEF: 31 HP +22 STR -6 DEX -6 VIT +11 AGI +11 Enhances ""Resist Sleep"" effect",AGI +11 instead of CHR +11
Koenig Handschuhs,73,WAR / PLD,"DEF: 30 HP +20 STR -5 DEX -5 VIT +10 AGI +10 Enhances ""Resist Sleep"" effect ""Shield Def. Bonus"" +2","AGI +10 instead of CHR +10

""Shield Def. Bonus"" +2"
Melee Gloves,73,MNK,"DEF: 15 HP +3% Attack +16 ""Subtle Blow"" +4 Enhances ""Chakra"" effect",none
Mirage Bazubands,73,BLU,DEF: 17 HP +12 MP +12 DEX +5 MND +5 Evasion +5,none
Pantin Dastanas,73,PUP,DEF: 18 HP +16 DEX +2 CHR +2 Haste +3% Automaton: Haste +3%,none
Rune Bangles,73,MNK / WHM / BLM / RDM / THF / DRK / BRD / RNG / SMN / BLU / COR / PUP,Latent effect: Evasion +5 DEF: +32,none
Saotome Kote,73,SAM,"DEF:21 HP+10 Attack+10 Enmity +1 Enhances ""Meditate"" effect",none
Shura Kote,73,MNK / SAM / NIN,"DEF: 16 HP -20 Accuracy +5 Attack +10 Enhances ""Resist Paralyze"" effect",none
Shura Kote +1,73,MNK / SAM / NIN,"DEF: 17 HP -25 Accuracy +7 Attack +12 Enhances ""Resist Paralyze"" effect",none
Wyrm Finger Gauntlets,73,DRG,DEF: 19 HP +16 AGI +3 Accuracy +5 Wyvern: Magic damage taken -5%,none
Zenith Mitts,73,WHM / BLM / RDM / BRD / SMN / GEO,"DEF: 23 ""Magic Atk. Bonus"" +5 Converts 50 HP to MP",
Zenith Mitts +1,73,WHM / BLM / RDM / BRD / SMN,"DEF: 24 ""Magic Atk. Bonus"" +6 Converts 55 HP to MP",none
Beast Gloves +1,74,BST,"DEF: 15 HP +11 DEX +5 CHR +5 Parrying Skill +10 ""Charm"" +3",
Chaos Gauntlets +1,74,DRK,"DEF: 20 HP +11 MP +11 STR +6 DEX +6 Accuracy +3 ""Weapon Bash"" +10",none
Choral Cuffs +1,74,BRD,DEF: 18 HP +14 VIT +7 CHR +7 Singing skill +10 Enmity -1,none
Corsair's Gants +1,74,COR,DEF: 12 HP +15 DEX +5 MND +5 Evasion +3 Parrying Skill +5,none
Drachen Finger Gauntlets +1,74,DRG,DEF: 19 HP +11 STR +5 DEX +5 Parrying Skill +12 Wyvern: Increases Accuracy,none
Evoker's Bracers +1,74,SMN,"DEF: 11 MP +19 ""Blood Pact"" ability delay -1 Occasionally converts damage taken of avatar element to MP Avatar: Enmity -2",none
Fighter's Mufflers +1,74,WAR,DEF: 22 HP +13 STR +6 Shield Skill +15 Enmity +3,none
Gallant Gauntlets +1,74,PLD,DEF: 22 HP +11 DEX +6 VIT +3 Enmity +2,
Healer's Mitts +1,74,WHM,DEF: 14 MP +15 STR +7 MND +7 Healing Magic skill +15 Enmity -4,none
Hunter's Bracers +1,74,RNG,"DEF: 14 HP +10 DEX +6 AGI +6 Enhances ""Barrage"" effect Enhances ""Shadowbind"" effect",none
Magus Bazubands +1,74,BLU,DEF: 17 MP +20 STR +3 INT +3 Parrying Skill +10 Increases chance to learn blue magic,none
Myochin Kote +1,74,SAM,DEF: 21 HP +15 STR +7 DEX +7 Enmity +2 Enhances effects of rice balls,none
Ninja Tekko +1,74,NIN,DEF: 18 HP +13 STR +6 DEX +6 Ranged Accuracy +20 Ranged Attack +20 Throwing Skill +5,none
Noritsune Kote,74,MNK / SAM / NIN,DEF: 23 Accuracy +10,none
Ostreger Mitts,74,WAR / BST / RNG / SAM / DRG,DEF: 24 VIT +4 Wyvern: HP +10,none
Puppetry Dastanas +1,74,PUP,"DEF: 13 HP +18 STR +5 AGI +5 Enhances ""Maneuver"" effect Reduces ""Overload"" rate",none
Rogue's Armlets +1,74,THF,"DEF: 16 HP +10 DEX +3 ""Steal"" +1 Increases ""Trick Attack"" damage",none
Temple Gloves +1,74,MNK,"DEF: 15 HP +14 STR +6 Enhances ""Boost"" effect ""Subtle Blow"" +4",???
Unicorn Mittens,74,WAR,DEF: 26 HP +24 Attack +8 Ranged Attack +8 Latent effect: Attack +7,none
Unicorn Mittens +1,74,WAR,DEF: 28 HP +28 Attack +9 Ranged Attack +9 Latent effect: Attack +8,none
Warlock's Gloves +1,74,RDM,DEF: 17 MP +17 DEX +6 INT +2 MND +2 Parrying skill +15,none
Wizard's Gloves +1,74,BLM,DEF: 13 MP +17 INT +3 CHR +3 Elemental Magic skill +15 Enmity -2,none
Abyss Gauntlets +1,75,DRK,DEF: 21 MP +20 DEX +5 INT +9 Dark Magic skill +7,none
Ares' Gauntlets,75,WAR / PLD / DRK / DRG,"DEF: 20 HP +1% MP +1% STR +4 VIT +4 Accuracy +10 Set: Enhances ""Double Attack"" effect",none
Askar Manopolas,75,WAR / PLD / DRK / BST / SAM / DRG,DEF: 23 DEX +5 Evasion +8 Enmity +4 Haste +2% Set: Max HP Boost,none
Assassin's Armlets,75,THF,"DEF: 16 HP +7 CHR +5 Enmity +3 ""Treasure Hunter"" +1",
Assassin's Armlets +1,75,THF,"DEF: 17 HP +26 CHR +5 Enmity +4 ""Treasure Hunter"" +1",none
Bard's Cuffs +1,75,BRD,DEF: 19 HP +16 Evasion +5 Wind Instrument Skill +5 Enmity -4,none
Carbuncle's Cuffs,75,All Jobs,"DEF: 14 Summoning magic casting time -1 Shining Ruby: Adds ""Regen"" effect",none
Cleric's Mitts,75,WHM,"DEF: 16 MP +20 Enfeebling Magic skill +15 Enmity -3 Enhances potency of ""Banish"" vs. undead",none
Cleric's Mitts +1,75,WHM,"DEF: 17 HP +20 MP +20 Enfeebling Magic skill +15 Enmity -4 Enhances potency of ""Banish"" vs. Undead",none
Commodore Gants +1,75,COR,"DEF: 15 HP +15 AGI +3 Ranged Accuracy +5 Enhances ""Snapshot"" effect",none
Denali Wristbands,75,MNK / THF / RNG / NIN / BLU / COR,DEF: 17 STR +4 MND +4 Attack +6 Evasion +6 Damage taken -2% Set: Increases Accuracy,none
Duelist's Gloves +1,75,RDM,"DEF: 18 MP +23 INT +5 Enhancing Magic skill +15 ""Magic Def. Bonus"" +2",None
Goliard Cuffs,75,WHM / BLM / RDM / BRD / SMN / PUP,"DEF: 18 Accuracy +4 Attack +4 ""Magic Atk. Bonus"" +4 Magic Accuracy +4 Set: ""Magic Def. Bonus""",none
Hachiryu Kote,75,WAR / MNK / RNG / SAM / NIN,"DEF: 26 DEX +10 Accuracy +5 Enhances ""Zanshin"" effect Set: Enhances ""Store TP"" effect",none
Homam Manopolas,75,THF / PLD / DRK / DRG / BLU,DEF: 20 HP +20 MP +20 Accuracy +4 Enmity +3 Haste +3%,none
Koga Tekko,75,NIN,"DEF: 18 ""Ninja Tool Expertise"" Nighttime: STR +12 Haste +4%",none
Koga Tekko +1,75,NIN,"DEF: 19 ""Ninja Tool Expertise"" Dusk to dawn: STR +13 Haste +4%",None
